Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Mes,Valor,Fecha
2026,26,Sonora,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,Junio,0,2026-06-01
2026,26,Sonora,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,Junio,0,2026-06-01
2026,26,Sonora,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Junio,0,2026-06-01
2026,26,Sonora,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,Junio,0,2026-06-01
2026,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Junio,0,2026-06-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,Junio,0,2026-06-01
2026,26,Sonora,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Despojo,Despojo,Despojo,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Fraude,Fraude,Fraude,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Otros robos,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Otros robos,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a casa habitación,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a casa habitación,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a institución bancaria,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a negocio,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a negocio,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a transportista,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo a transportista,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de autopartes,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de autopartes,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de ganado,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de ganado,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte individual,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte individual,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte público individual,Con violencia,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,Julio,0,2026-07-01
2026,26,Sonora,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Julio,0,2026-07-01
2026,26,Sonora,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Julio,0,2026-07-01
2026,26,Sonora,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Julio,0,2026-07-01
2026,26,Sonora,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Julio,0,2026-07-01
2026,26,Sonora,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Julio,0,2026-07-01
2026,26,Sonora,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,Julio,0,2026-07-01
2026,26,Sonora,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,Julio,0,2026-07-01
2026,26,Sonora,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,Julio,0,2026-07-01
2026,26,Sonora,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Julio,0,2026-07-01
2026,26,Sonora,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,Julio,0,2026-07-01
2026,26,Sonora,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,Julio,0,2026-07-01
2026,26,Sonora,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Julio,0,2026-07-01
2026,26,Sonora,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Julio,0,2026-07-01
2026,26,Sonora,La sociedad,Discriminación,Discriminación,Discriminación,Julio,0,2026-07-01
2026,26,Sonora,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Julio,0,2026-07-01
2026,26,Sonora,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,Julio,0,2026-07-01
2026,26,Sonora,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,Julio,0,2026-07-01
2026,26,Sonora,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,Julio,0,2026-07-01
2026,26,Sonora,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,Julio,0,2026-07-01
2026,26,Sonora,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Aborto,Aborto,Aborto,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Julio,0,2026-07-01
2026,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Privación ilegal de la libertad,Privación ilegal de la libertad,Privación ilegal de la libertad,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Retención o sustracción de menores e incapaces,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Secuestro,Secuestro con calidad de rehén,Secuestro con calidad de rehén,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Secuestro,Secuestro exprés,Secuestro exprés,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Secuestro,Secuestro extorsivo,Secuestro extorsivo,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Secuestro,Secuestro para causar daño,Secuestro para causar daño,Julio,0,2026-07-01
2026,26,Sonora,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Delitos contra la administración de justicia,Delitos contra la administración de justicia,Delitos contra la administración de justicia,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo con fines de venta,Narcomenudeo con fines de venta,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo posesión simple,Narcomenudeo posesión simple,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Suplantación y usurpación de identidad,Julio,0,2026-07-01
2026,26,Sonora,Otros bienes jurídicos afectados (del fuero común),Tortura,Tortura,Tortura,Julio,0,2026-07-01
2026,26,Sonora,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Despojo,Despojo,Despojo,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Extorsión,Extorsión por otros medios,Extorsión por otros medios,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Extorsión,Extorsión presencial,Extorsión presencial,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Extorsión,Tentativa de extorsión por otros medios,Tentativa de extorsión por otros medios,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Extorsión,Tentativa de extorsión presencial,Tentativa de extorsión presencial,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Fraude,Fraude,Fraude,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Otros robos,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Otros robos,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a casa habitación,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a casa habitación,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a institución bancaria,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a negocio,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a negocio,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a transportista,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo a transportista,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de autopartes,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de autopartes,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de ganado,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de ganado,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de maquinaria - Herramienta industrial o agrícola,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de maquinaria - Tractores y/o montacargas,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Coche de 4 ruedas,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Embarcaciones,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo de vehículo automotor - Motocicleta,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte individual,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte individual,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte público individual,Con violencia,Agosto,0,2026-08-01
2026,26,Sonora,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,Agosto,0,2026-08-01
2026,26,Sonora,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Agosto,0,2026-08-01
2026,26,Sonora,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,Agosto,0,2026-08-01
2026,26,Sonora,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Agosto,0,2026-08-01
2026,26,Sonora,La familia,Violencia familiar,Violencia familiar,Violencia familiar,Agosto,0,2026-08-01
2026,26,Sonora,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,Agosto,0,2026-08-01
2026,26,Sonora,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,Agosto,0,2026-08-01
2026,26,Sonora,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,Agosto,0,2026-08-01
2026,26,Sonora,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,Agosto,0,2026-08-01
2026,26,Sonora,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Agosto,0,2026-08-01
2026,26,Sonora,La libertad y la seguridad sexual,Violación,Violación equiparada,Violación equiparada,Agosto,0,2026-08-01
2026,26,Sonora,La libertad y la seguridad sexual,Violación,Violación simple,Violación simple,Agosto,0,2026-08-01
2026,26,Sonora,La libertad y la seguridad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Violación a la intimidad sexual,Agosto,0,2026-08-01
2026,26,Sonora,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,Agosto,0,2026-08-01
2026,26,Sonora,La sociedad,Discriminación,Discriminación,Discriminación,Agosto,0,2026-08-01
2026,26,Sonora,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Agosto,0,2026-08-01
2026,26,Sonora,La sociedad,Pornografía infantil,Pornografía infantil,Pornografía infantil,Agosto,0,2026-08-01
2026,26,Sonora,La sociedad,Trata de personas,Trata de personas con fines de explotación sexual,Trata de personas con fines de explotación sexual,Agosto,0,2026-08-01
2026,26,Sonora,La sociedad,Trata de personas,Trata de personas con fines de trabajo o servicios forzados,Trata de personas con fines de trabajo o servicios forzados,Agosto,0,2026-08-01
2026,26,Sonora,La sociedad,Trata de personas,Trata de personas con fines de tráfico de órganos,Trata de personas con fines de tráfico de órganos,Agosto,0,2026-08-01
2026,26,Sonora,La sociedad,Trata de personas,Trata de personas con otros fines,Trata de personas con otros fines,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Aborto,Aborto,Aborto,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Feminicidio,Tentativa de feminicidio,Tentativa de feminicidio,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Homicidio,Tentativa de homicidio doloso,Tentativa de homicidio doloso,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Agosto,0,2026-08-01
2026,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Agosto,0,2026-08-01
